g,t,b,e,att,n_g,n_g_valid,n_c,t_label,cohort
55,145,41,90,0.050364327469406237,283,283,122,2025-10-18,C1
55,146,42,91,0.06188502556474817,283,283,122,2025-10-25,C1
55,147,43,92,0.01871161537098085,283,283,122,2025-11-01,C1
55,148,44,93,0.0060402355587078765,283,283,122,2025-11-08,C1
55,149,45,94,0.036778978681076976,283,283,122,2025-11-15,C1
55,150,46,95,0.01956242303080609,283,283,122,2025-11-22,C1
55,151,47,96,0.044664244317642765,283,283,122,2025-11-29,C1
55,152,48,97,0.03171886281368169,283,283,122,2025-12-06,C1
55,153,49,98,0.00036828724423773607,283,283,122,2025-12-13,C1
55,154,50,99,0.05244309364450414,283,283,122,2025-12-20,C1
55,155,51,100,0.03748121707907027,283,283,122,2025-12-27,C1
55,156,52,101,0.03298807269207312,283,283,122,2026-01-03,C1
55,157,53,102,0.1211393469518888,283,283,122,2026-01-10,C1
55,158,54,103,0.04121421612629693,283,283,122,2026-01-17,C1
55,159,3,104,0.05863671106374178,283,283,122,2026-01-24,C1
55,160,4,105,0.06638449198358862,283,283,122,2026-01-31,C1
55,161,5,106,0.08532768284587994,283,283,122,2026-02-07,C1
55,163,7,108,0.09114493342052699,283,283,122,2026-02-21,C1
55,164,8,109,0.04324671199788166,283,283,122,2026-02-28,C1
55,165,9,110,0.04835765415060764,283,283,122,2026-03-07,C1
55,166,10,111,0.05766052960268675,283,283,122,2026-03-14,C1
55,167,11,112,0.046682103660470306,283,283,122,2026-03-21,C1
55,168,12,113,0.04185954362022815,283,283,122,2026-03-28,C1
55,169,13,114,0.06753432228482477,283,283,122,2026-04-04,C1
55,170,14,115,0.01896789137089304,283,283,122,2026-04-11,C1
55,171,15,116,0.04001192839870145,283,283,122,2026-04-18,C1
55,172,16,117,0.04004287136033735,283,283,122,2026-04-25,C1
55,173,17,118,0.007572745117238277,283,283,122,2026-05-02,C1
55,174,18,119,0.04217620997678752,283,283,122,2026-05-09,C1
55,175,19,120,0.05840853218000763,283,283,122,2026-05-16,C1
55,176,20,121,0.030907426972522467,283,283,122,2026-05-23,C1
55,177,21,122,0.06289157840489946,283,283,122,2026-05-30,C1
55,178,22,123,0.04538380945562283,283,283,122,2026-06-06,C1
55,179,23,124,0.04862849951269558,283,283,122,2026-06-13,C1
55,180,24,125,0.04896404002938625,283,283,122,2026-06-20,C1
55,181,25,126,0.032644931027070716,283,283,122,2026-06-27,C1
55,182,26,127,0.04468442681692995,283,283,122,2026-07-04,C1
55,183,27,128,0.024393737190035472,283,283,122,2026-07-11,C1
55,184,28,129,0.04990725653665144,283,283,122,2026-07-18,C1
55,185,29,130,0.03850138732902482,283,283,122,2026-07-25,C1
