bin,e_start,est,se,n_cells,lo,hi,lo_unif,hi_unif
-31,-124,0.0017846022174105858,0.019629211833035128,1,-0.036688652975338264,0.040257857410159435,-0.05024022312241956,0.05380942755724073
-30,-120,0.003216907711556692,0.02221853436515047,2,-0.04033141964413823,0.046765235067251616,-0.055670600329321994,0.06210441575243538
-29,-116,-0.00500263758302388,0.02108600766738555,4,-0.046331212611099556,0.036325937445051804,-0.06088852211781988,0.050883246951772126
-28,-112,0.00770066113510008,0.02180970154054224,4,-0.03504635388436271,0.05044767615456287,-0.0501032855038054,0.06550460777400556
-27,-108,0.01700086707677198,0.02271586002169883,4,-0.027522218565757726,0.06152395271930169,-0.04320474179459452,0.07720647594813848
-26,-104,0.025044407942129584,0.015980291596374468,4,-0.006276963586764373,0.056365779471023544,-0.017309400567989696,0.06739821645224886
-25,-100,0.01973768308141819,0.010057661814742293,4,2.466592452329483e-05,0.03945070023831308,-0.006918919521363989,0.04639428568420037
-24,-96,0.008980183218770239,0.010428081660426936,4,-0.011458856835666555,0.029419223273207035,-0.018658171883198793,0.03661853832073927
-23,-92,-0.02220435315739266,0.010323371913238864,4,-0.04243816210734083,-0.0019705442074444864,-0.049565187880287215,0.005156481565501889
-22,-88,-0.023416854321631354,0.007364667653181787,3,-0.03785160292186766,-0.008982105721395052,-0.04293600524840782,-0.003897703394854884
-21,-84,0.0065200508992833365,0.009063206884191245,2,-0.011243834593731504,0.02428393639229818,-0.017500870530443226,0.030540972329009902
-20,-80,0.01949036083661241,0.010047755681236172,4,-0.0002032402986104874,0.03918396197183531,-0.0071399867708173,0.04612070844404212
-19,-76,-0.0036025701127818,0.010805990572383881,4,-0.02478231163465421,0.017577171409090608,-0.03224252656819067,0.02503738634262707
-18,-72,0.03116263234552681,0.010761438118108141,4,0.010070213634034854,0.05225505105701877,0.0026407567214764005,0.05968450796957722
-17,-68,0.029601869663268963,0.011483407144090869,2,0.007094391660850862,0.05210934766568706,-0.0008334965684025988,0.060037235894940526
-16,-64,0.0028036073185852012,0.01136515492253483,3,-0.019472096329583063,0.02507931096675347,-0.027318345861924206,0.03292556049909461
-15,-60,0.0070799003828500885,0.011627899993740944,4,-0.01571078360488216,0.029870584370582338,-0.023738426475556795,0.03789822724125697
-14,-56,0.001671727957922349,0.007732689676420164,6,-0.013484343807861171,0.01682779972370587,-0.01882282033289729,0.02216627624874199
0,0,-0.012779610695387975,0.01254813682550106,6,-0.03737395887337005,0.0118147374825941,-0.046036912732769025,0.02047769134199308
1,4,0.00614596555832985,0.009954852771665072,8,-0.013365545874133692,0.025657476990793394,-0.02023815424917035,0.03253008536583005
2,8,0.004166471559956778,0.00836757592198597,8,-0.012233977247135725,0.02056692036704928,-0.018010765079084456,0.02634370819899801
3,12,0.004024386067473069,0.008614702790189948,8,-0.012860431401299229,0.02090920353624537,-0.018807830112491646,0.026856602247437786
4,16,0.008472109221971693,0.008112646938378766,7,-0.0074286787772506885,0.024372897221194074,-0.013029469323457,0.029973687767400385
