param,est,se,lo,hi,n_cells
overall_post,0.008578242415160283,0.00692569729164143,-0.004996124276456921,0.022152609106777486,52
C6_post,0.008578242415160283,0.00692569729164143,-0.004996124276456921,0.022152609106777486,52
pre_all(placebo),-0.0788764109921471,0.027293553798602238,-0.1323717764374075,-0.025381045546886707,124
C6_pre(placebo),-0.0788764109921471,0.027293553798602238,-0.1323717764374075,-0.025381045546886707,124
