bin,e_start,est,se,n_cells,lo,hi,lo_unif,hi_unif
12,48,0.028890569329466858,0.007985719499224915,16,0.013238559110986023,0.04454257954794769,0.006355420647540327,0.05142571801139339
13,52,0.052859754109026824,0.011184030376130567,15,0.03093905457181091,0.07478045364624274,0.02129919310838723,0.08442031510966641
14,56,0.05251645149244953,0.011095977783733637,13,0.030768335036331602,0.07426456794856746,0.021204368823873374,0.08382853416102569
15,60,0.055189889468497344,0.01081985215147062,9,0.03398297925161493,0.07639679968537977,0.02465701425624895,0.08572276468074574
16,64,0.039725820223515736,0.01159235106896422,12,0.017004812128345863,0.06244682831868561,0.007013006439165574,0.0724386340078659
17,68,0.03907804782594858,0.011230982751552113,11,0.017065321632906437,0.06109077401899072,0.007384990465876769,0.0707711051860204
18,72,0.033525479945698,0.010831535419574951,8,0.012295670523331099,0.05475528936806491,0.002959635358073042,0.06409132453332296
19,76,0.04159417568716055,0.01091663854612005,8,0.02019756413676525,0.06299078723755584,0.010788175956323164,0.07240017541799793
20,80,0.04909122983399536,0.011028222982336317,8,0.027475912788616177,0.07070654687937454,0.017970346533685417,0.0802121131343053
21,84,0.023718354776451976,0.010628931335180194,6,0.002885649359498796,0.044551060193405156,-0.006275755083219592,0.053712464636123544
22,88,0.048567145304957315,0.009507020261692022,7,0.029933385592040954,0.06720090501787368,0.021738990980214017,0.07539529962970061
23,92,0.03391486571310522,0.011375625992596537,5,0.011618638767616013,0.05621109265859443,0.0018136351204163376,0.06601609630579411
24,96,0.04094615498834469,0.010569073467813186,4,0.020230770991430846,0.06166153898525853,0.011120959894716367,0.07077135008197301
25,100,0.06530018095612629,0.009624603134623265,4,0.046435958812264685,0.08416440309998789,0.03814021588794143,0.09246014602431116
26,104,0.07668405430800332,0.014241767129952131,3,0.04877019073329714,0.1045979178827095,0.036494771451524896,0.11687333716448174
27,108,0.06313328607062607,0.012660391296664228,4,0.038318919129164186,0.08794765301208796,0.027406536556147353,0.09886003558510478
28,112,0.044021657412093115,0.012357144284997615,4,0.019801654613497793,0.06824166021068843,0.009150650012763856,0.07889266481142237
29,116,0.03409110535539375,0.012731672364005037,4,0.00913702752194388,0.05904518318884362,-0.0018367944062089095,0.07001900511699641
30,120,0.0485483075030565,0.012414709724695622,4,0.024215476442653077,0.07288113856345992,0.01351485441017878,0.08358176059593422
31,124,0.039276369958431714,0.012433051127799046,4,0.014907589747945583,0.06364515016891785,0.004191158693230147,0.07436158122363329
32,128,0.0444908780302503,0.01327966945873104,4,0.01846272589113746,0.07051903016936314,0.007016568329241073,0.08196518773125952
33,132,0.0512648456278737,0.012924003025009618,4,0.02593379969885485,0.07659589155689256,0.014794202029319081,0.08773548922642832
34,136,0.0252488945241842,0.013433576143674615,2,-0.001080914717418044,0.051578703765786445,-0.012659729208100799,0.0631575182564692
