bin,e_start,est,se,n_cells,lo,hi,lo_unif,hi_unif
0,0,-0.021283308140047568,0.01567204406727684,6,-0.05200051451191018,0.009433898231815039,-0.06307227732824086,0.02050566104814572
1,4,-0.00027977741975740585,0.012516370600090317,8,-0.024811863795934426,0.024252308956419617,-0.033654251298841295,0.033094696459326486
2,8,-0.0014380792986279007,0.010494121899546554,8,-0.022006558221739147,0.019130399624483343,-0.02942029622162405,0.026544137624368247
3,12,-0.0012609587219320957,0.010966447899858513,8,-0.02275519660565478,0.020233279161790588,-0.03050261676116604,0.027980699317301846
4,16,0.0031784818778366323,0.010117526014501048,7,-0.01665186911058542,0.023008832866258686,-0.023799555005273906,0.030156518760947174
5,20,-0.003076608715388177,0.010380218668012066,6,-0.023421837304691825,0.01726861987391547,-0.03075510656941048,0.024601889138634127
6,24,-0.0025578965483095874,0.01097311332792883,8,-0.024065198671050093,0.018949405574430915,-0.031817327723393636,0.026701534626774458
7,28,0.0008078437906860723,0.009527145900663907,8,-0.017865362174615186,0.01948104975598733,-0.024595964722433087,0.02621165230380523
8,32,0.0014897244837476194,0.008214664236063235,5,-0.01461101741893632,0.01759046638643156,-0.020414396585498984,0.023393845552994223
9,36,-0.00519673910229588,0.008462410238726195,7,-0.02178306317019922,0.011389584965607463,-0.027761466409461227,0.01736798820486947
10,40,-0.018805583946369796,0.008231010180805605,7,-0.03493836390074878,-0.0026728039919908103,-0.040753290917892995,0.003142123025153404
11,44,0.016486951562066077,0.009174959726276103,8,-0.0014959695014350842,0.034469872625567236,-0.007977764569305022,0.04095166769343718
12,48,0.012896342953107296,0.00872690899485093,8,-0.004208398676800524,0.030001084583015116,-0.010373661235782167,0.03616634714199676
13,52,0.024189716977175334,0.01537689555847985,7,-0.005948998317445175,0.054328432271795846,-0.01681224881266663,0.0651916827670173
14,56,0.021066467368930593,0.014172115287291375,8,-0.006710878594160502,0.04884381333202169,-0.016722993056894328,0.058855927794755514
15,60,0.019821284900693667,0.013279065751377743,8,-0.006205683972006708,0.04584825377339404,-0.015586889498903932,0.055229459300291266
16,64,0.011552130550431357,0.013592180688742102,8,-0.015088543599503162,0.03819280470036587,-0.024690954114458517,0.047795215215321235
17,68,0.013098693188906888,0.012649779044917627,7,-0.01169487373913166,0.037892260116945436,-0.020631509742903054,0.046828896120716834
18,72,0.01200938929857671,0.012652071589591005,4,-0.01278867101702166,0.03680744961417508,-0.02172692662515101,0.045745705222304436
19,76,0.01895184402246554,0.014213445907726434,4,-0.008906509956678271,0.04681019800160935,-0.018947823088363278,0.056851511133294355
20,80,0.02645138107313158,0.013512768916011102,4,-3.36460022501775e-05,0.05293640814851334,-0.009579954817342536,0.062482716963605696
21,84,0.004470732634974149,0.013285032025589186,2,-0.021567930135180657,0.030509395405128953,-0.030953350630634806,0.0398948159005831
22,88,0.03252669384017113,0.013135816373792094,3,0.006780493747538627,0.05827289393280363,-0.002499510996269501,0.06755289867661177
23,92,0.013812193292998534,0.013405533121599427,4,-0.012462651625336345,0.040087038211333414,-0.02193320202142158,0.04955758860741865
24,96,0.013571666097408652,0.013798384353439509,4,-0.013473167235332784,0.04061649943015009,-0.02322125358284624,0.05036458577766355
25,100,0.04203332550151866,0.013187805582266012,4,0.01618522656027728,0.06788142444276005,0.0068684932198189025,0.07719815778321842
26,104,0.03619803810227731,0.018843478960228793,3,-0.0007351806597711216,0.07313125686432576,-0.01404745369745293,0.08644352990200756
27,108,0.025312939859458893,0.01751065038722469,4,-0.009007934899501496,0.05963381461841928,-0.02137861016143803,0.07200448988035582
28,112,0.017262374828319698,0.016939607336082737,4,-0.015939255550402463,0.05046400520704186,-0.02790650843852378,0.06243125809516317
29,116,0.006728361215521504,0.016846793797287835,4,-0.02629135462716265,0.03974807705820566,-0.03819303792632224,0.05164976035736525
30,120,0.022976381794137676,0.015872442181581688,4,-0.00813360488176243,0.05408636847003778,-0.019346942107972165,0.06529970569624752
31,124,0.017197379448383298,0.015930987883568094,4,-0.014027356803410166,0.048422115700176765,-0.02528205456456521,0.0596768134613318
32,128,0.017251187517303736,0.016712464514614087,4,-0.015505242931339876,0.05000761796594735,-0.027312027189208672,0.061814402223816144
33,132,0.027040037792994187,0.015638059981303933,4,-0.0036105597703615204,0.0576906353563499,-0.014658313992930813,0.06873838957891919
