bin,e_start,est,se,n_cells,lo,hi,lo_unif,hi_unif
7,7,-0.014394156662423966,0.009482225474794421,2,-0.03297931859302103,0.004191005268173098,-0.038959914078970176,0.010171600754122245
8,8,0.004185837498352912,0.008729629638263021,2,-0.01292423659264261,0.021295911589348435,-0.018430157512513545,0.02680183250921937
9,9,-0.017320800409133686,0.008110811748943481,2,-0.03321799143706291,-0.0014236093812044631,-0.03833361374134758,0.003692012923080211
10,10,0.0173881344010189,0.00911569928094205,2,-0.0004786361896275161,0.03525490499166532,-0.0062280575797631355,0.04100432638180094
12,12,0.02220955696222715,0.014610597929023368,2,-0.006427214978658651,0.050846328903112956,-0.01564235927717888,0.06006147320163318
13,13,0.01385513563716896,0.013127158382028327,2,-0.011874094791606562,0.03958436606594448,-0.02015360938146609,0.04786388065580401
14,14,0.026398856095378148,0.012558148173959949,2,0.0017848856744166475,0.05101282651633965,-0.006135744823213836,0.05893345701397013
15,15,0.014826961760297368,0.013001083681780993,1,-0.010655162255993377,0.040309085776588115,-0.01885515945985572,0.04850908298045045
16,16,0.012328984275540756,0.012342711477662695,1,-0.011862730220678125,0.03652069877175964,-0.019647481252374366,0.04430544980345588
17,17,0.030277453873427614,0.013113245434534626,1,0.004575492821739746,0.05597941492511548,-0.0036952466434195426,0.06425015439027477
18,18,0.013738611304434862,0.013667362306595739,1,-0.013049418816492785,0.04052664142536251,-0.0216696489020287,0.04914687151089843
19,19,0.03243678178691069,0.012838722309721724,1,0.007272886059856109,0.05760067751396526,-0.000824707157578014,0.06569827073139939
20,20,0.018258865960150278,0.013799110129908466,1,-0.008787389894470313,0.045305121814770866,-0.017490715497981646,0.0540084474182822
21,21,0.011753574788936044,0.01338846336154032,1,-0.014487813399682983,0.03799496297755507,-0.022932137335732343,0.04643928691360443
22,22,0.020970320260502766,0.013581822190193433,1,-0.005650051232276361,0.04759069175328189,-0.014216329760197134,0.056156970281202666
24,24,0.006233709596028206,0.018189549310799604,1,-0.029417807053139015,0.04188522624519543,-0.040890254822788366,0.053357674014844786
25,25,0.020415166104912306,0.016483106292832624,1,-0.011891722229039635,0.05272205443886425,-0.022287888334915955,0.06311822054474056
26,26,0.018747244048805844,0.016227614757188993,1,-0.013058880875284583,0.05055336897289627,-0.02329390426958647,0.06078839236719816
27,27,0.010772343493892946,0.015958447236426306,1,-0.020506213089502616,0.042050900077288504,-0.03057146810359497,0.05211615509138086
28,28,0.02440274675599475,0.015271104906345017,1,-0.0055286188604414845,0.05433411237243098,-0.015160355767680864,0.06396584927967036
29,29,0.02847067561341131,0.015652906526286915,1,-0.002209021178111042,0.05915037240493366,-0.01208156664351246,0.06902291787033507
30,30,0.01674646249458603,0.01578870532955054,1,-0.014199399951333028,0.047692324940505085,-0.02415759595435925,0.057650520943531305
