bin,e_start,est,se,n_cells,lo,hi,lo_unif,hi_unif
-44,-176,0.031678744833394896,0.04061914390928644,2,-0.04793477722880652,0.11129226689559632,-0.07531777476776191,0.1386752644345517
-43,-172,-0.007030397639479619,0.045737241802764735,3,-0.09667539157289849,0.08261459629393926,-0.12750870461663752,0.11344790933767829
-42,-168,-0.028623474209991714,0.0502282580635288,4,-0.12707086001450815,0.06982391159452472,-0.16093174762974854,0.10368479920976513
-41,-164,-0.022704811458535964,0.044097389642813914,4,-0.10913569515845123,0.0637260722413793,-0.13886351794960228,0.09345389503253036
-40,-160,-0.021461264698200005,0.040931362409146195,4,-0.10168673502012654,0.05876420562372653,-0.12928021159902353,0.0863576822026235
-39,-156,0.0019397956248861032,0.03016147469823712,4,-0.05717669478365865,0.06105628603343086,-0.07750975717605117,0.08138934842582339
-38,-152,0.015269387741518543,0.025007202620276347,4,-0.03374472939422309,0.06428350487726017,-0.050603089810101566,0.08114186529313866
-37,-148,-0.008809611881724133,0.025154711108348236,4,-0.05811284565408668,0.04049362189063841,-0.07507064747067188,0.057451423707223614
-36,-144,0.0069332211589215155,0.02579474770689995,4,-0.043624484346602384,0.05749092666444542,-0.061013760559647634,0.07488020287749067
-35,-140,-0.032726973273685685,0.023766625781687572,1,-0.07930955980579332,0.013855613258421953,-0.09533159751152737,0.02987765096415599
-34,-136,0.007385448768237517,0.019965352169671425,4,-0.03174664148431847,0.04651753902079351,-0.04520608786131363,0.05997698539778867
-33,-132,0.0037632559817853597,0.0225410303369834,4,-0.0404171634787021,0.04794367544227282,-0.05561297803406549,0.0631394899976362
-32,-128,0.003410651953799534,0.022246508819060158,4,-0.040192505331558374,0.04701380923915744,-0.05518977109380903,0.062011075001408095
-31,-124,0.05545471900997341,0.02218403945652215,4,0.01197400167519,0.09893543634475682,-0.002981150978905084,0.1138905889988519
-30,-120,0.003216907711556692,0.022524784337255393,2,-0.04093166958946388,0.047365485012577264,-0.056116532063425366,0.06255034748653875
-29,-116,-0.00500263758302388,0.02132538182337354,4,-0.04680038595683601,0.03679511079078826,-0.061176682987882425,0.05117140782183467
-28,-112,0.00770066113510008,0.021943905011568537,4,-0.03530939268757425,0.05071071495777441,-0.050102661060457784,0.06550398333065795
-27,-108,0.009112160307690126,0.013931167136276564,8,-0.018192927279411936,0.03641724789479219,-0.02758448698976377,0.04580880760514402
-26,-104,0.027543454974838122,0.008843383966475294,7,0.010210422400546548,0.04487648754912969,0.004248741821289738,0.050838168128386506
-25,-100,0.006849025964148693,0.008782853099050927,8,-0.010365366109991125,0.02406341803828851,-0.01628624039856357,0.029984292326860958
-24,-96,-0.005919811528325994,0.007026879673952761,8,-0.019692495689273407,0.007852872632621417,-0.024429597713090143,0.012589974656438154
-23,-92,-0.010853844384783578,0.006781983272800484,8,-0.024146531599472526,0.00243884282990537,-0.028718539116004024,0.007010850346436868
-22,-88,-0.01729915548613859,0.006619062990478487,7,-0.030272518947476425,-0.004325792024800757,-0.03473469535334167,0.00013638438106449227
-21,-84,-0.01120798988647663,0.007023123482231889,6,-0.02497331191165113,0.0025573321386978716,-0.029707881735653953,0.007291901962700693
-20,-80,-0.015032960702848989,0.00728176281889025,8,-0.029305215827873876,-0.0007607055778240997,-0.03421414482436467,0.004148223418666691
-19,-76,-0.012187267748417285,0.0065502322548112776,7,-0.02502572296784739,0.00065118747101282,-0.029441497808244173,0.005066962311409604
-18,-72,-0.041568204985623074,0.0065783727797597445,5,-0.05446181563395217,-0.028674594337293975,-0.058896561133285785,-0.024239848837960366
-17,-68,-0.012596407119681581,0.006508166189912692,6,-0.025352412851910457,0.00015959861254729452,-0.029739829267172432,0.00454701502780927
