bin,e_start,est,se,n_cells,lo,hi,lo_unif,hi_unif
-44,-176,0.042333667910259554,0.04058840415253067,2,-0.03721960422870056,0.12188694004921967,-0.06621652895585718,0.15088386477637628
-43,-172,0.0024429481792701256,0.04591447736480487,3,-0.08754942745574741,0.09243532381428766,-0.12035137352464631,0.12523726988318656
-42,-168,-0.019440168549197313,0.05053730201854041,4,-0.11849328050553651,0.0796129434071419,-0.15459783729072432,0.11571750019232971
-41,-164,-0.01571296929637797,0.04462501421124474,4,-0.10317799715041766,0.07175205855766172,-0.13505873267204516,0.10363279407928923
-40,-160,-0.01483582987620784,0.04158581277945749,4,-0.09634402292394452,0.06667236317152885,-0.12605351035173176,0.09638185059931607
-39,-156,0.007964961052281037,0.030701245960978767,4,-0.05220948103123735,0.06813940313579941,-0.07414288138900718,0.09007280349356925
-38,-152,0.020969186881625163,0.025510371926972537,4,-0.029031142095241012,0.07096951585849134,-0.047256109298886795,0.08919448306213712
-37,-148,-0.0036093456869938463,0.025697661950480965,4,-0.053976763109936536,0.04675807173594885,-0.07233553293103465,0.06511684155704694
-36,-144,0.01138448754667612,0.026279608708587338,4,-0.04012354552215506,0.06289252061550729,-0.058898066262570145,0.08166704135592238
-35,-140,-0.02822255786434159,0.024254850673451983,1,-0.07576206518430748,0.0193169494556243,-0.0930900704097275,0.03664495468104431
-34,-136,0.01027685438137999,0.020403875663550373,4,-0.029714741919178736,0.05026845068193872,-0.044291556630464794,0.06484526539322477
-33,-132,0.007215333194870502,0.022808886695892275,4,-0.03749008472907836,0.05192075111881936,-0.05378507302537961,0.06821573941512062
-32,-128,0.007094927123210295,0.02258473083275782,4,-0.03717114530899503,0.05136099955541562,-0.053305993515382066,0.06749584776180266
-31,-124,0.05859250698516194,0.022552893419368017,4,0.014388835883200626,0.10279617808712325,-0.0017232672288953893,0.11890828119921927
-30,-120,0.0047927053042840645,0.023142335970969652,2,-0.04056627319881645,0.05015168380738458,-0.05709948233014752,0.06668489293871566
-29,-116,-0.0036080595929178956,0.021988217434911746,4,-0.046704965765344914,0.03948884657950913,-0.062413656440849966,0.05519753725501417
-28,-112,0.010037223550218119,0.02241190220261375,4,-0.03389010476690483,0.053964551867341067,-0.04990148177791912,0.06997592887835535
-27,-108,0.02369811979873296,0.013620448936328498,8,-0.0029979601164708963,0.05039419971393681,-0.012728599711774445,0.06012483930924036
-26,-104,0.038060536298672176,0.007568250279265988,7,0.02322676575131084,0.05289430684603351,0.017819901691333382,0.058301170906010974
-25,-100,0.016271532340835143,0.00836059558443667,8,-0.00011523500466072839,0.032658299686331015,-0.006088161654475628,0.038631226336145914
-24,-96,0.0009055684141704851,0.007833664049779511,8,-0.014448413123397357,0.016259549951738325,-0.020044892500503553,0.021856029328844524
-23,-92,-0.003952972601497363,0.007575800860062353,8,-0.018801542287219572,0.010895597084224848,-0.02421380058793081,0.01630785538493608
-22,-88,-0.012161268418138586,0.007632964264519191,7,-0.0271218783765962,0.0027993415403190294,-0.032574975014531875,0.008252438178254703
-21,-84,-0.0056099423807247206,0.007922776070028623,6,-0.02113858347798082,0.00991869871653138,-0.026798725731157186,0.015578840969707743
-20,-80,-0.010826893867729568,0.00817562348476578,8,-0.026851115897870495,0.0051973281624113615,-0.03269189588750569,0.011038108152046556
-19,-76,-0.007095587298722875,0.007733364500747535,7,-0.022252981720188043,0.008061807122742293,-0.02777780569388103,0.01358663109643528
-18,-72,-0.03842023651422954,0.007418422091406023,5,-0.052960343813385345,-0.02388012921507373,-0.05826016851628301,-0.018580304512176064
-17,-68,-0.008275029957356007,0.007548777895203296,6,-0.023070634631954468,0.006520574717242452,-0.028463587347874093,0.01191352743316208
-16,-64,-0.012585561716073671,0.007657170452847354,7,-0.027593615803654485,0.002422492371507143,-0.03306400568175416,0.007892882249606815
-15,-60,0.0051406112656977015,0.008800938163810144,8,-0.01210922753537018,0.022390450066765585,-0.01839674109479282,0.02867796362618822
-14,-56,0.009205378784140199,0.009200328244225552,7,-0.008827264574541882,0.027238022142822282,-0.015400108004413654,0.033810865572694054
0,0,-0.018052616662051862,0.015417117029116013,6,-0.048270166039119246,0.012164932715015522,-0.05928437049818193,0.023179137174078202
1,4,0.002616996496599763,0.012169356994514456,8,-0.02123494321264857,0.026468936205848094,-0.029928902389307427,0.035162895382506956
2,8,0.0012005565161132478,0.01017119603144872,8,-0.018734987705526243,0.02113610073775274,-0.026001432688204474,0.02840254572043097
3,12,0.0009080489255775146,0.010492714723600272,8,-0.019657671932679015,0.021473769783834046,-0.027153814374751225,0.028969912225906256
4,16,0.00551102399280674,0.009700667192518485,7,-0.01350228370452949,0.02452433169014297,-0.020432576290746334,0.03145462427635981
5,20,-0.0008737431033073876,0.009866553494418909,6,-0.020212187952368448,0.018464701745753674,-0.0272609920373719,0.025513505830757125
6,24,0.0004955000298976736,0.010555586625434678,8,-0.020193449755954294,0.021184449815749642,-0.027734508765775618,0.028725508825570966
7,28,0.002998732566766157,0.009556333030321348,8,-0.015731680172663687,0.021729145306195997,-0.022558858410726815,0.028556323544259132
8,32,0.0032560098233893123,0.007948356174426886,5,-0.012322768278487384,0.01883478792526601,-0.018001185316722103,0.024513204963500727
9,36,-0.003433933966223509,0.00834691448558487,7,-0.019793886357969852,0.012926018425522835,-0.025757039039039895,0.01888917110659288
10,40,-0.017086850581586828,0.007976146773258965,7,-0.032720098257174396,-0.0014536029059992565,-0.038418369288668576,0.00424466812549492
11,44,0.01739401711946536,0.009065856760059941,8,-0.000375062130252124,0.03516309636918284,-0.006851837247370186,0.041639871486300904
12,48,0.013516730097647667,0.008730036950803911,8,-0.0035941423259279997,0.030627602521223332,-0.009831003065178657,0.03686446326047399
13,52,0.027012624239577673,0.01454065792289706,7,-0.001487065289300562,0.055512313768455904,-0.011875115080297111,0.06590036355945246
14,56,0.023912222196123094,0.01342877466754289,8,-0.002408176152260969,0.05023262054450715,-0.01200188096384594,0.05982632535609213
15,60,0.022426654360499752,0.012829417538527623,8,-0.002719004015014386,0.047572312736013894,-0.011884519694318411,0.056737828415317916
16,64,0.013716051043301397,0.012839009313755726,8,-0.011448407211659826,0.03888050929826262,-0.02062077538960469,0.048052877476207484
17,68,0.01573974606115293,0.012225022155102124,7,-0.008221297362847234,0.03970078948515309,-0.016955024510314207,0.048434516632620064
18,72,0.014406299734631239,0.012289591716149966,4,-0.009681300029022694,0.038493899498285175,-0.018461156575771635,0.047273756045034115
19,76,0.021974629352919606,0.013842050708280625,4,-0.005155790035310418,0.049105048741149626,-0.015044745041994823,0.058994003747834034
20,80,0.028294156460006388,0.013053814163825459,4,0.002708680698908488,0.053879632221104284,-0.0066171470741732755,0.06320545999418606
21,84,0.006515554743106988,0.012840723822037721,2,-0.018652263948086945,0.03168337343430092,-0.02782585699477536,0.04085696648098933
22,88,0.03379761501162583,0.012862936196421385,3,0.008586260066639914,0.05900896995661174,-0.0006032018115895016,0.06819843183484116
23,92,0.015518969561495372,0.01314191674935002,4,-0.010239187267230665,0.04127712639022141,-0.01962795676206929,0.050665895885060035
24,96,0.015109889653360718,0.01368728042821544,4,-0.011717179985941545,0.04193695929266298,-0.021495564935616916,0.051715344242338354
25,100,0.04280581937072296,0.013070421829168713,4,0.017187792585552284,0.06842384615589364,0.00785010006361165,0.07776153867783428
26,104,0.03915530917570214,0.01783359491666462,3,0.004201463139039484,0.0741091552123648,-0.008539106987093072,0.08684972533849736
27,108,0.0280684967818967,0.01676729733489937,4,-0.004795405994506063,0.06093239955829946,-0.016774198185270636,0.07291119174906403
28,112,0.019742425254489614,0.016390029043614886,4,-0.012382031670995563,0.05186688217997479,-0.024091298107478,0.06357614861645723
29,116,0.00897204715803502,0.016099674884218675,4,-0.022583315615033586,0.040527409931103625,-0.03408514897105814,0.05202924328712818
30,120,0.025195639663331236,0.015264954299753532,4,-0.004723670764185686,0.05511495009084816,-0.01562916803700322,0.06602044736366569
31,124,0.019120801428745192,0.015323137392586552,4,-0.010912547860724452,0.049154150718214835,-0.021859611950432144,0.06010121480792253
32,128,0.020142659095764636,0.01616581399860524,4,-0.011542336341501636,0.05182765453303091,-0.023091420407708858,0.06337673859923813
33,132,0.028449927718333986,0.015226626140737679,4,-0.001394259517511865,0.05829411495417984,-0.012272374616402657,0.06917223005307063
34,136,0.002255242878356197,0.015249074119826863,2,-0.027632942396504455,0.03214342815321685,-0.03852709464623961,0.043037580402952004
