g,t,b,e,att,k,n_g,n_g_valid,n_c,t_label,cohort
135,146,94,11,0.014079843366298242,1,2,2,112,2025-10-25,C6
135,147,95,12,0.013592331186462954,1,2,2,112,2025-11-01,C6
135,148,96,13,0.01931802451768498,1,2,2,112,2025-11-08,C6
135,149,97,14,-0.010709640705087158,1,2,2,112,2025-11-15,C6
135,150,98,15,0.008374171444675099,1,2,2,112,2025-11-22,C6
135,151,99,16,0.007933752528309041,1,2,2,112,2025-11-29,C6
135,152,100,17,-0.04121417566407187,1,2,2,112,2025-12-06,C6
135,153,101,18,-0.00798889196601233,1,2,2,112,2025-12-13,C6
135,154,102,19,0.012680204239432351,1,2,2,112,2025-12-20,C6
135,155,103,20,0.02865554872620438,1,2,2,112,2025-12-27,C6
135,156,104,21,0.002198536539139387,1,2,2,112,2026-01-03,C6
135,157,105,22,-0.001393940550857382,1,2,2,112,2026-01-10,C6
135,158,106,23,-0.006233719342829368,1,2,2,112,2026-01-17,C6
135,160,108,25,-0.015326388999811633,1,2,2,112,2026-01-31,C6
135,161,109,26,-0.005301694078518906,1,2,2,112,2026-02-07,C6
135,163,111,28,-0.0054523739131687,1,2,2,112,2026-02-21,C6
135,164,112,29,-0.014047174495477856,1,2,2,112,2026-02-28,C6
135,165,113,30,-0.006029232973819163,1,2,2,112,2026-03-07,C6
135,166,114,31,-0.012302133122110613,1,2,2,112,2026-03-14,C6
135,167,115,32,0.0005752949310471184,1,2,2,112,2026-03-21,C6
135,168,116,33,-0.004608137973910839,1,2,2,112,2026-03-28,C6
135,169,117,34,0.0024088418280008295,1,2,2,112,2026-04-04,C6
135,170,118,35,-0.020590149945737393,1,2,2,112,2026-04-11,C6
135,171,119,36,0.00648355488865756,1,2,2,112,2026-04-18,C6
135,172,120,37,0.015466940962223646,1,2,2,112,2026-04-25,C6
135,173,121,38,-0.008756071733969514,1,2,2,112,2026-05-02,C6
135,174,122,39,0.003554295022640326,1,2,2,112,2026-05-09,C6
135,175,123,40,0.018008659511884684,1,2,2,112,2026-05-16,C6
135,176,124,41,0.02750922002589893,1,2,2,112,2026-05-23,C6
135,177,125,42,0.025252109785460178,1,2,2,112,2026-05-30,C6
135,178,126,43,0.016252131574293387,1,2,2,112,2026-06-06,C6
135,179,127,44,0.015604092516049176,1,2,2,112,2026-06-13,C6
135,180,128,45,0.024733863968804774,1,2,2,112,2026-06-20,C6
135,181,129,46,0.02429078230014462,1,2,2,112,2026-06-27,C6
