bin,e_start,est,se,n_cells,lo,hi,lo_unif,hi_unif
-8,-32,-0.0391628928907245,0.009020692544868524,16,-0.0568434502786668,-0.021482335502782193,-0.0652571188228101,-0.0130686669586389
-7,-28,-0.02905202228060383,0.0086627998411086,15,-0.046031109969176684,-0.012072934592030973,-0.054110969266543664,-0.003993075294663993
-6,-24,-0.049680463605139266,0.00912101399013942,16,-0.06755765102581253,-0.031803276184466,-0.07606489014496216,-0.02329603706531637
-5,-20,-0.027848039470258712,0.008948058371963994,14,-0.04538623387930814,-0.010309845061209282,-0.0537321559779588,-0.0019639229625586195
-4,-16,-0.06747813774705219,0.010651196138696405,15,-0.08835448217889715,-0.04660179331520724,-0.0982889338259194,-0.036667341668184986
-3,-12,-0.03754170654962376,0.008577897797492694,15,-0.05435438623270944,-0.020729026866538075,-0.06235505674826709,-0.012728356350980425
-2,-8,-0.02848180298725002,0.006278560912746436,16,-0.04078778237623303,-0.016175823598267004,-0.04664384389161109,-0.010319762082888949
-1,-4,-0.01993096034507328,0.003730821127750317,12,-0.0272433697554639,-0.01261855093468266,-0.03072313499635268,-0.009138785693793878
0,0,-0.01482479449892892,0.005560019612655872,14,-0.025722432939734426,-0.003927156058123412,-0.030908305519599007,0.001258716521741166
1,4,-0.046225219249878505,0.0075357575346612,15,-0.06099530401781446,-0.03145513448194255,-0.06802396238415431,-0.024426476115602693
2,8,-0.05131995387079491,0.010323849054208713,14,-0.07155469801704399,-0.031085209724545832,-0.0811838305487021,-0.021456077192887717
3,12,-0.07497166935855723,0.010782823174929863,16,-0.09610600278141976,-0.0538373359356947,-0.10616322396623612,-0.04378011475087834
4,16,-0.06347432426912912,0.010448878249416014,16,-0.0839541256379845,-0.04299452290027374,-0.09369987385093126,-0.033248774687326975
5,20,-0.036469985698183535,0.0075333019466339085,14,-0.051235257513586,-0.021704713882781074,-0.058261625534296646,-0.014678345862070428
6,24,-0.02470261268163615,0.007143140936468188,15,-0.0387031689171138,-0.0107020564461585,-0.04536563079624445,-0.004039594567027845
7,28,-0.039210238950969395,0.007827005557307651,16,-0.05455116984329239,-0.0238693080586464,-0.061851477455462975,-0.016569000446475815
8,32,-0.051994749037642715,0.010536955735970244,15,-0.07264718228014438,-0.03134231579514104,-0.08247508103468013,-0.021514417040605312
9,36,-0.06226245690568879,0.010165600425340097,16,-0.08218703373935538,-0.0423378800720222,-0.09166856657129609,-0.03285634724008149
10,40,-0.04860516598065137,0.008705169540216851,14,-0.0656672982794764,-0.031543033681826343,-0.07378667611744752,-0.023423655843855216
11,44,-0.0003954768766899373,0.007696190873243671,15,-0.015480010988247531,0.014689057234867658,-0.022658306749670887,0.02186735299629101
12,48,0.0068221230935571146,0.00678022584138879,16,-0.006467119555564914,0.020111365742679143,-0.012791087765337416,0.026435333952451644
13,52,0.015738120586335908,0.007352999283609852,15,0.0013262419904605995,0.030149999182211215,-0.005531956365142272,0.03700819753781409
14,56,-0.02175441149532511,0.010082552233639658,14,-0.041516213873258836,-0.0019926091173913807,-0.050920287025171374,0.00741146403452116
15,60,-0.02549410357204877,0.011794256155310965,11,-0.04861084563645826,-0.0023773615076392793,-0.05961143805460442,0.008623230910506884
16,64,-0.061363898409824584,0.013413886281604828,12,-0.08765511552177005,-0.03507268129787912,-0.10016634927692722,-0.022561447542721942
17,68,-0.05595295517129089,0.012980727254059186,12,-0.0813951805892469,-0.030510729753334884,-0.09350240362498922,-0.018403506717592555
18,72,-0.02176626135766442,0.011240811497397807,8,-0.04379825189256412,0.0002657291772352813,-0.054282642269010396,0.010750119553681554
19,76,-0.0038999422505782352,0.01143470383389926,8,-0.026311961765020785,0.018512077263864314,-0.03697719699838447,0.029177312497228
20,80,-0.01821557173535327,0.011924281616827223,8,-0.04158716370433463,0.005156020233628086,-0.05270903185935527,0.01627788838864873
21,84,-0.024513803819318225,0.013049968831539818,7,-0.05009174272913627,0.0010641350904998167,-0.06226354791081672,0.013235940272180273
22,88,-0.032045027268063075,0.012831820467161914,7,-0.05719539538370043,-0.006894659152425726,-0.0691637319267821,0.005073677390655944
23,92,-0.020127015312790604,0.012742239337093167,6,-0.04510180441349321,0.004847773787912003,-0.05698658795524384,0.016732557329662633
24,96,-0.00399129616295669,0.011989816801392909,4,-0.027491337093686792,0.01950874476777341,-0.03867433041378454,0.030691738087871165
25,100,0.03536383580865342,0.011112324351434475,4,0.01358368007984185,0.05714399153746499,0.003219130641654064,0.06750854097565277
26,104,0.035197884053070616,0.011431847225303236,3,0.012791463491476272,0.05760430461466496,0.002128892638676244,0.06826687546746499
27,108,-0.021898701071544305,0.013222371611826067,4,-0.0478145494307234,0.004017147287634786,-0.060147155996798936,0.016349753853710326
28,112,-0.03756117162672469,0.014682517253915377,4,-0.06633890544439883,-0.00878343780905055,-0.08003340095609676,0.004911057702647381
29,116,-0.07053375772293644,0.01562305730454609,4,-0.10115495003984677,-0.0399125654060261,-0.1157266944101149,-0.025340821035757972
30,120,-0.0488051573195577,0.014779391729136135,4,-0.07777276510866453,-0.019837549530450877,-0.09155761618018685,-0.006052698458928564
31,124,-0.014335376036993405,0.013290279625171628,4,-0.0403843241023298,0.011713572028342986,-0.052780268988932164,0.024109516914945353
32,128,-0.0017885723151878927,0.013191366172867654,4,-0.02764365001400849,0.024066505383632707,-0.03994733757135336,0.036370192940977576
33,132,-0.014598500375610723,0.013371964266574006,4,-0.04080755033809577,0.011610549586874328,-0.053279683110992716,0.02408268235977127
34,136,-0.026555492772137756,0.015107126233860225,2,-0.056165460190503794,0.003054474646228284,-0.0702559917271913,0.017145006182915777
