g,t,b,e,att,k,n_g,n_g_valid,n_c,t_label,cohort
35,50,26,15,-0.046824779767100796,2,13,13,112,2026-03-01,C4
35,51,27,16,-0.05331242230028668,2,13,13,112,2026-04-01,C4
35,52,28,17,-0.07624518940746536,2,13,13,112,2026-05-01,C4
35,53,29,18,-0.060750509803550574,2,13,13,112,2026-06-01,C4
35,54,30,19,-0.0718774106734325,2,13,13,112,2026-07-01,C4
35,55,31,20,-0.05037902237490234,2,13,13,112,2026-08-01,C4
41,0,36,-41,-0.03647769120127134,-3,5,5,10,2022-01-01,C5
41,1,37,-40,-0.1075361589306727,-3,5,5,10,2022-02-01,C5
41,2,38,-39,-0.10643969073852463,-3,5,5,10,2022-03-01,C5
41,3,39,-38,-0.1123779301911692,-3,5,5,10,2022-04-01,C5
41,5,29,-36,-0.022610690683181646,-2,5,5,10,2022-06-01,C5
41,6,30,-35,-0.058835527510996855,-2,5,5,10,2022-07-01,C5
41,7,31,-34,-0.04142324212378598,-2,5,5,10,2022-08-01,C5
41,8,32,-33,-0.06907976680987087,-2,5,5,10,2022-09-01,C5
41,9,33,-32,-0.054915815593975646,-2,5,5,10,2022-10-01,C5
41,10,34,-31,-0.03929810815663233,-2,5,5,10,2022-11-01,C5
41,11,35,-30,-0.034928988030475325,-2,5,5,10,2022-12-01,C5
41,12,36,-29,-0.03129086469930123,-2,5,5,10,2023-01-01,C5
41,13,37,-28,-0.0697857707931961,-2,5,5,10,2023-02-01,C5
41,14,38,-27,-0.04391950969505967,-2,5,5,10,2023-03-01,C5
41,15,39,-26,-0.05116255229270896,-2,5,5,10,2023-04-01,C5
41,17,29,-24,0.0051781454706571126,-1,5,5,10,2023-06-01,C5
41,18,30,-23,-0.009945851317011468,-1,5,5,10,2023-07-01,C5
41,19,31,-22,-0.03657164321821478,-1,5,5,10,2023-08-01,C5
41,20,32,-21,-0.054520251796946084,-1,5,5,10,2023-09-01,C5
41,21,33,-20,-0.04005332516042852,-1,5,5,10,2023-10-01,C5
41,22,34,-19,-0.001791473590491411,-1,5,5,10,2023-11-01,C5
41,23,35,-18,-0.03214506287327738,-1,5,5,10,2023-12-01,C5
41,24,36,-17,0.023611816811242997,-1,5,5,10,2024-01-01,C5
41,25,37,-16,-0.07158454724900176,-1,5,5,10,2024-02-01,C5
41,26,38,-15,-0.03674223338018186,-1,5,5,10,2024-03-01,C5
41,27,39,-14,-0.04950300319418046,-1,5,5,10,2024-04-01,C5
41,41,29,0,0.04264996410626712,1,5,5,10,2025-06-01,C5
41,42,30,1,0.05178307768449919,1,5,5,10,2025-07-01,C5
41,43,31,2,0.03404543098893633,1,5,5,10,2025-08-01,C5
41,44,32,3,0.045136236041151793,1,5,5,10,2025-09-01,C5
41,45,33,4,-0.0011230379088843362,1,5,5,10,2025-10-01,C5
41,46,34,5,0.013100611304318298,1,5,5,10,2025-11-01,C5
41,47,35,6,0.030104632687139525,1,5,5,10,2025-12-01,C5
41,48,36,7,0.06007379211621639,1,5,5,10,2026-01-01,C5
41,49,37,8,-0.03279942526177697,1,5,5,10,2026-02-01,C5
41,50,38,9,0.010088023487113774,1,5,5,10,2026-03-01,C5
41,51,39,10,-0.04412500936168913,1,5,5,10,2026-04-01,C5
41,53,29,12,0.03351034237678041,2,5,5,10,2026-06-01,C5
41,54,30,13,0.01816446489264445,2,5,5,10,2026-07-01,C5
41,55,31,14,-0.0006444860525733447,2,5,5,10,2026-08-01,C5
44,0,36,-44,-0.17362134967436746,-3,2,2,39,2022-01-01,C6
44,1,37,-43,-0.1690536174094464,-3,2,2,39,2022-02-01,C6
44,2,38,-42,-0.1666729111626824,-3,2,2,39,2022-03-01,C6
44,3,39,-41,-0.1420370678789424,-3,2,2,39,2022-04-01,C6
44,4,40,-40,-0.1301827277545022,-3,2,2,39,2022-05-01,C6
44,5,41,-39,-0.1035160647583957,-3,2,2,39,2022-06-01,C6
44,6,42,-38,-0.09577963795118216,-3,2,2,39,2022-07-01,C6
44,8,32,-36,-0.10223168647865943,-2,2,2,39,2022-09-01,C6
44,9,33,-35,-0.09816633364573588,-2,2,2,39,2022-10-01,C6
44,10,34,-34,-0.11547105439465792,-2,2,2,39,2022-11-01,C6
44,11,35,-33,-0.10757926374619176,-2,2,2,39,2022-12-01,C6
44,12,36,-32,-0.08434365619250656,-2,2,2,39,2023-01-01,C6
44,13,37,-31,-0.07480306543462681,-2,2,2,39,2023-02-01,C6
44,14,38,-30,-0.07779959213417105,-2,2,2,39,2023-03-01,C6
44,15,39,-29,-0.06338260519476849,-2,2,2,39,2023-04-01,C6
44,16,40,-28,-0.0680715867842655,-2,2,2,39,2023-05-01,C6
44,17,41,-27,-0.05249724835267497,-2,2,2,39,2023-06-01,C6
44,18,42,-26,-0.037169429873748036,-2,2,2,39,2023-07-01,C6
44,20,32,-24,-0.033959257136830734,-1,2,2,39,2023-09-01,C6
44,21,33,-23,-0.026905248899528653,-1,2,2,39,2023-10-01,C6
44,22,34,-22,-0.03577681994385932,-1,2,2,39,2023-11-01,C6
44,23,35,-21,-0.0401571999613439,-1,2,2,39,2023-12-01,C6
44,24,36,-20,-0.039709385386419244,-1,2,2,39,2024-01-01,C6
44,25,37,-19,-0.0389051905279402,-1,2,2,39,2024-02-01,C6
44,26,38,-18,-0.036932094121793324,-1,2,2,39,2024-03-01,C6
44,27,39,-17,-0.030924389651640006,-1,2,2,39,2024-04-01,C6
44,28,40,-16,-0.009914210449546447,-1,2,2,39,2024-05-01,C6
44,29,41,-15,0.0027942659454953836,-1,2,2,39,2024-06-01,C6
44,30,42,-14,0.011939085537588854,-1,2,2,39,2024-07-01,C6
44,44,32,0,-0.024923542501066154,1,2,2,39,2025-09-01,C6
44,45,33,1,0.005450040794479208,1,2,2,39,2025-10-01,C6
44,46,34,2,-0.0038446113766711395,1,2,2,39,2025-11-01,C6
44,47,35,3,-0.01953749069559592,1,2,2,39,2025-12-01,C6
44,48,36,4,-0.016221697555527756,1,2,2,39,2026-01-01,C6
44,49,37,5,-0.011444582421677597,1,2,2,39,2026-02-01,C6
44,50,38,6,-0.022000300984104937,1,2,2,39,2026-03-01,C6
44,51,39,7,-0.005186483227151872,1,2,2,39,2026-04-01,C6
44,52,40,8,0.008812135685524834,1,2,2,39,2026-05-01,C6
44,53,41,9,0.00942001230140805,1,2,2,39,2026-06-01,C6
44,54,42,10,0.02001616726255001,1,2,2,39,2026-07-01,C6
