g,t,b,e,att,k,n_g,n_g_valid,n_c,t_label,cohort
55,137,33,82,0.04324238331566197,2,283,283,112,2025-08-23,C1
55,138,34,83,0.03575865244433598,2,283,283,112,2025-08-30,C1
55,139,35,84,0.024328920019813325,2,283,283,112,2025-09-06,C1
55,140,36,85,0.013419947329299853,2,283,283,112,2025-09-13,C1
55,144,40,89,0.03953052941078112,2,283,283,112,2025-10-11,C1
55,145,41,90,0.04144030606971616,2,283,283,112,2025-10-18,C1
55,146,42,91,0.04822352960836132,2,283,283,112,2025-10-25,C1
55,147,43,92,0.021688648121605425,2,283,283,112,2025-11-01,C1
55,148,44,93,0.015201636285522839,2,283,283,112,2025-11-08,C1
55,149,45,94,0.0396901398968138,2,283,283,112,2025-11-15,C1
55,150,46,95,0.018507487190137888,2,283,283,112,2025-11-22,C1
55,151,47,96,0.040967725409677316,2,283,283,112,2025-11-29,C1
55,152,48,97,0.026872859295698465,2,283,283,112,2025-12-06,C1
55,153,49,98,-0.0005756013054221687,2,283,283,112,2025-12-13,C1
55,154,50,99,0.04805331616187426,2,283,283,112,2025-12-20,C1
55,155,51,100,0.03271898049311299,2,283,283,112,2025-12-27,C1
55,156,52,101,0.029009471845614067,2,283,283,112,2026-01-03,C1
55,157,53,102,0.1116124188459175,2,283,283,112,2026-01-10,C1
55,158,54,103,0.03649091948506901,2,283,283,112,2026-01-17,C1
55,159,3,104,0.050937651990313984,3,283,283,112,2026-01-24,C1
55,160,4,105,0.05415721656318648,3,283,283,112,2026-01-31,C1
55,161,5,106,0.07083710187343173,3,283,283,112,2026-02-07,C1
55,163,7,108,0.07582473132487914,3,283,283,112,2026-02-21,C1
55,164,8,109,0.03275353850320602,3,283,283,112,2026-02-28,C1
55,165,9,110,0.037844306934626634,3,283,283,112,2026-03-07,C1
55,166,10,111,0.04241225499292809,3,283,283,112,2026-03-14,C1
55,167,11,112,0.033756260398248396,3,283,283,112,2026-03-21,C1
55,168,12,113,0.029472682797368137,3,283,283,112,2026-03-28,C1
55,169,13,114,0.0534046883588159,3,283,283,112,2026-04-04,C1
55,170,14,115,0.017836254468241497,3,283,283,112,2026-04-11,C1
55,171,15,116,0.030008316736715217,3,283,283,112,2026-04-18,C1
55,172,16,117,0.02607988426431737,3,283,283,112,2026-04-25,C1
55,173,17,118,0.010882948103426406,3,283,283,112,2026-05-02,C1
55,174,18,119,0.03393948606033679,3,283,283,112,2026-05-09,C1
55,175,19,120,0.04410770399598265,3,283,283,112,2026-05-16,C1
55,176,20,121,0.028737734570841125,3,283,283,112,2026-05-23,C1
55,177,21,122,0.04804662589526893,3,283,283,112,2026-05-30,C1
55,178,22,123,0.03578453969069308,3,283,283,112,2026-06-06,C1
55,179,23,124,0.03004757988493744,3,283,283,112,2026-06-13,C1
55,180,24,125,0.03492689785602286,3,283,283,112,2026-06-20,C1
55,181,25,126,0.02358492742132992,3,283,283,112,2026-06-27,C1
55,182,26,127,0.03721711934620006,3,283,283,112,2026-07-04,C1
55,183,27,128,0.02155661233761326,3,283,283,112,2026-07-11,C1
55,184,28,129,0.037715811476661795,3,283,283,112,2026-07-18,C1
55,185,29,130,0.026882381701902935,3,283,283,112,2026-07-25,C1
55,186,30,131,0.04656143661717823,3,283,283,112,2026-08-01,C1
55,187,31,132,0.08392484241445486,3,283,283,112,2026-08-08,C1
55,188,32,133,0.00015536384196434758,3,283,283,112,2026-08-15,C1
55,189,33,134,0.05217521506168115,3,283,283,112,2026-08-22,C1
55,190,34,135,0.039512839701489444,3,283,283,112,2026-08-29,C1
55,191,35,136,0.028692007879484817,3,283,283,112,2026-09-05,C1
55,192,36,137,0.0038334605021768248,3,283,283,112,2026-09-12,C1
99,0,52,-99,-0.03276788825300025,-1,13,13,112,2023-01-07,C4
99,1,53,-98,-0.04252227595813,-1,13,13,112,2023-01-14,C4
99,3,55,-96,-0.013861749782597861,-1,13,13,112,2023-01-28,C4
99,6,58,-93,-0.042596930209344214,-1,13,13,112,2023-02-18,C4
99,7,59,-92,-0.05241451020830993,-1,13,13,112,2023-02-25,C4
99,8,60,-91,-0.034615701401891324,-1,13,13,112,2023-03-04,C4
99,9,61,-90,-0.00724372927263538,-1,13,13,112,2023-03-11,C4
99,10,62,-89,-0.0378928387148744,-1,13,13,112,2023-03-18,C4
99,11,63,-88,-0.037749253709105916,-1,13,13,112,2023-03-25,C4
99,12,64,-87,-0.03122937443022928,-1,13,13,112,2023-04-01,C4
99,13,65,-86,-0.015718834909552618,-1,13,13,112,2023-04-08,C4
