bin,e_start,est,se,n_cells,lo,hi,lo_unif,hi_unif
7,28,0.002400750962785388,0.009160700575700662,8,-0.01555422216558791,0.020355724091158683,-0.022026163983373412,0.026827665908944184
8,32,0.003607853846416854,0.007870477882211962,5,-0.01181828280271859,0.019033990495552298,-0.017378695405544823,0.024594403098378532
9,36,-0.003027372776101231,0.008093797647194267,7,-0.018891216164601994,0.012836470612399531,-0.024609401910844875,0.01855465635864241
10,40,-0.01710740181037429,0.007747514516862367,7,-0.03229253026342453,-0.001922273357324051,-0.03776607049882805,0.003551266878079471
11,44,0.01810408422146616,0.008766119309256476,8,0.0009224903753234683,0.03528567806760885,-0.005270683789517588,0.04147885223244991
12,48,0.013875178867117094,0.008630679166840372,8,-0.0030409522998900342,0.03079131003412422,-0.009138439381165155,0.036888797115399344
13,52,0.0254872476612756,0.014274973533226898,7,-0.0024917004638491183,0.05346619578640032,-0.012576824128138972,0.06355131945069017
14,56,0.023352599023790284,0.013071318611233796,8,-0.0022671854542279553,0.04897238350180852,-0.01150193915396576,0.05820713720154633
15,60,0.02108387873822594,0.012356970636484731,8,-0.0031357837092841345,0.04530354118573601,-0.011865857827801668,0.054033615304253546
16,64,0.013386915224012266,0.012609895278336444,8,-0.011328479521527164,0.0381023099695517,-0.02023724232797,0.047011072775994533
17,68,0.014785721330342247,0.011914179549466285,7,-0.008566070586611673,0.03813751324729617,-0.016983317304109367,0.046554759964793864
18,72,0.012843650258872276,0.01204161022406453,4,-0.010757905780294202,0.036445206298038754,-0.01926518097377862,0.04495248149152317
19,76,0.019810279997263723,0.013576344020767269,4,-0.006799354283440123,0.04641991427796757,-0.016390903300303974,0.05601146329483142
20,80,0.02693809248694138,0.01289737637346673,4,0.0016592347949465902,0.05221695017893617,-0.007452630482319464,0.061328815456202224
21,84,0.0064157245615904905,0.01269287006288611,2,-0.018462300761666283,0.03129374988484726,-0.027429684409769766,0.040261133532950744
22,88,0.03389667426877607,0.012691328392259116,3,0.009021670619948206,0.05877167791760394,5.537614646817374e-05,0.06773797239108398
23,92,0.01533696253452721,0.012895488108946852,4,-0.00993819415900862,0.04061211922806304,-0.019048725396589798,0.04972265046564422
24,96,0.01484032723869812,0.013380207149881678,4,-0.011384878775069968,0.04106553325246621,-0.020837859086821776,0.05051851356421802
25,100,0.04240807657008161,0.012782741777248922,4,0.017353902686673722,0.0674622504534895,0.008323025586119276,0.07649312755404394
26,104,0.03662637251551509,0.017473664169621754,3,0.002377990743056453,0.07087475428797374,-0.009966975334023902,0.0832197203650541
27,108,0.027189379015192073,0.016418168404719224,4,-0.004990231058057602,0.05936898908844175,-0.016589500108702224,0.07096825813908637
28,112,0.018169927800768974,0.015843036588732765,4,-0.012882423913147246,0.04922227951468519,-0.024075368183294713,0.06041522378483266
29,116,0.008236612636258151,0.015673329782264326,4,-0.022483113736979927,0.03895633900949623,-0.03355616187380553,0.050029387146321824
30,120,0.024502872642490847,0.014957375994076212,4,-0.004813584305898528,0.05381932959088022,-0.015380818370635846,0.06438656365561754
31,124,0.017978973847554626,0.015027564545601169,4,-0.011475052661823665,0.04743300035693292,-0.02209187422459024,0.05804982191969949
32,128,0.018898169828418063,0.01571511326391068,4,-0.011903452168846872,0.049699791825683,-0.023006019910633363,0.06080235956746949
33,132,0.028247087198009786,0.014785721406529558,4,-0.0007329267587881487,0.057227101154807725,-0.01117888860267538,0.06767306299869495
34,136,0.0014950661656140517,0.015009835177294784,2,-0.027924210781883722,0.03091434311311183,-0.038528506726200396,0.0415186390574285
