bin,e_start,est,se,n_cells,lo,hi,lo_unif,hi_unif
5,20,0.010863326105808997,0.0060253229131769035,14,-0.0009463068040177335,0.02267295901563573,-0.006404702241950947,0.02813135445356894
6,24,0.011124714696504518,0.0066083131386165785,14,-0.0018275790551839748,0.02407700844819301,-0.007814110699716239,0.030063540092725275
7,28,0.01363680292100854,0.0058545179028046835,16,0.0021619478315113606,0.02511165801050572,-0.003141713776745613,0.030415319618762694
8,32,0.00639029647589307,0.006068682047248593,13,-0.005504320336714172,0.018284913288500314,-0.01100199521294804,0.023782588164734178
9,36,0.00825930384544253,0.005290369817965494,15,-0.0021098209977698373,0.018628428688654896,-0.006902415667876374,0.023421023358761433
10,40,-0.014733332224005332,0.00587281181515601,13,-0.02624404338171111,-0.003222621066299553,-0.03156427761340409,0.002097613165393428
11,44,0.028511665128956747,0.006102126675235595,15,0.01655149684549498,0.040471833412418515,0.011023524173199694,0.045999806084713796
12,48,0.020629401170770147,0.007287695903658108,16,0.006345517199600255,0.03491328514194004,-0.0002564735396144331,0.04151527588115472
13,52,0.04463370009541816,0.011335213914510664,15,0.022416680822977257,0.06685071936785905,0.01214800629540086,0.07711939389543546
14,56,0.046535037404525866,0.010423966357169745,13,0.026104063344473166,0.06696601146457856,0.016660896359229446,0.07640917844982228
15,60,0.046339073668943784,0.010525291399085418,9,0.025709502526736365,0.0669686448111512,0.016174544254202238,0.07650360308368533
16,64,0.02636628309014768,0.009598937875106368,12,0.007552364854939198,0.04518020132535616,-0.0011434012411652393,0.0538759674214606
17,68,0.027936222898109826,0.00918246481167315,11,0.00993859186723045,0.0459338539289892,0.0016201125493158566,0.054252333246903796
18,72,0.02793063255075867,0.009555151143773553,8,0.009202536308962506,0.04665872879255484,0.0005464370154499056,0.05531482808606744
19,76,0.03292373005674673,0.010478543270166514,8,0.012385785247220362,0.053461674866273096,0.0028931765345853143,0.06295428357890814
20,80,0.04227822707907826,0.010228487712033732,8,0.022230391163492146,0.06232606299466437,0.01296431008056419,0.07159214407759233
21,84,0.017319051497071324,0.010125562566632735,6,-0.002527051133528836,0.03716515412767148,-0.011699891380703941,0.04633799437484659
22,88,0.04826708393438847,0.010625162376274568,7,0.027441765676890318,0.06909240219188663,0.017816333367673607,0.07871783450110334
23,92,0.019625300701129056,0.010366884043228443,5,-0.0006937920235986911,0.0399443934258568,-0.01008524761569492,0.04933584901795303
24,96,0.03229862200501658,0.010497846003791845,4,0.011722843837584568,0.0528744001724486,0.0022127486010439304,0.062384495408989236
25,100,0.058205713212332276,0.010609042403556533,4,0.03741199010136147,0.07899943632330308,0.027801161023674692,0.08861026540098986
26,104,0.07011629529773677,0.014899143540769868,3,0.04091397395782784,0.09931861663764571,0.027416702806733487,0.11281588778874006
27,108,0.06010245729292576,0.013869246070968011,4,0.032918734993828455,0.08728617959202306,0.020354457431909466,0.09985045715394206
28,112,0.04376096523410407,0.01377386411164304,4,0.01676419157528371,0.07075773889292443,0.004286321407481634,0.0832356090607265
