bin,e_start,est,se,n_cells,lo,hi,lo_unif,hi_unif
-44,-44,-0.16779252439708353,0.042422796873645655,1,-0.250941206269429,-0.08464384252473806,-0.2888209303910306,-0.046764118403136476
-43,-43,-0.17422137868901716,0.05161857856586885,1,-0.2753937926781201,-0.07304896469991422,-0.3214845188847889,-0.026958238493245384
-42,-42,-0.17203062084972423,0.043287696138092,1,-0.2568745052803845,-0.08718673641906392,-0.29552650628952337,-0.04853473540992512
-41,-41,-0.022974042919511477,0.035194779756619075,2,-0.09195581124248486,0.0460077254034619,-0.12338156922991882,0.07743348339089585
-40,-40,-0.06342108982922995,0.03812724094780575,2,-0.1381504820869292,0.011308302428469322,-0.1721946629296573,0.04535248327119741
-39,-39,-0.03359996685069487,0.03460849829656604,2,-0.1014326235119643,0.03423268981057456,-0.13233488513421127,0.06513495143282154
-38,-38,-0.05362604162423154,0.033807329536421266,2,-0.11988840751561722,0.012636324267154136,-0.15007529783173557,0.042823214583272484
-36,-36,-0.01771131666631893,0.020401681221822128,2,-0.0576986118610903,0.022275978528452443,-0.07591546961804727,0.0404928362854094
-35,-35,-0.021841344785531618,0.014634599218503502,3,-0.05052515925379848,0.006842469682735244,-0.06359253391743129,0.019909844346368055
-34,-34,-0.01299620345136383,0.015488141735903639,3,-0.04335296125373496,0.017360554351007303,-0.05718247225603196,0.031190065353304295
-33,-33,-0.023624225282009997,0.016616071374565083,3,-0.05619172517615756,0.008943274612137564,-0.07102837542173288,0.023779924857712874
-32,-32,-0.029830971344584116,0.013794069509369296,3,-0.05686734758294794,-0.002794595106220297,-0.0691842051698108,0.009522262480642571
-31,-31,-0.028170655405521217,0.0138273153176754,3,-0.055272193428165,-0.0010691173828774325,-0.06761873651762652,0.01127742570658409
-30,-30,-0.015650408371589583,0.012862871891187296,3,-0.04086163727831668,0.009560820535137515,-0.052347019538729785,0.02104620279555062
-29,-29,-0.02408538891639606,0.014103477162837432,3,-0.05172820415555743,0.0035574263227653065,-0.06432133481770558,0.016150556984913463
-28,-28,-0.016306916695086077,0.012137679508516689,3,-0.040096768531778786,0.007482935141606632,-0.05093461952563094,0.01832078613545879
-27,-27,-0.002540429777737998,0.019718331644791028,3,-0.041188359801528414,0.03610750024605242,-0.058795048136284174,0.05371418858080818
-26,-26,-0.02942707943184722,0.013553716249162169,3,-0.05599236328020507,-0.0028617955834893682,-0.06809460712494503,0.009240448261250582
-24,-24,-0.007008929419459513,0.008164156161221297,4,-0.023010675495453256,0.00899281665653423,-0.030300529202973794,0.016282670364054768
-23,-23,-0.01692186752685026,0.008387214146458828,4,-0.033360807253909566,-0.0004829277997909602,-0.04084983158587252,0.007006096532171997
-22,-22,-0.020805346990584058,0.007428209002320344,4,-0.03536463663513193,-0.006246057346036183,-0.04199735603276064,0.00038666205159252134
-21,-21,-0.02605165244721925,0.006611878378814416,4,-0.0390109340696955,-0.013092370824742993,-0.04491474398729817,-0.007188560907140335
-20,-20,-0.02585591167308573,0.006408262478840165,4,-0.03841610613161245,-0.013295717214559005,-0.04413810545005144,-0.007573717896120016
-19,-19,-0.03194175505957234,0.0070932228405661615,4,-0.04584447182708202,-0.018039038292062666,-0.05217807885289807,-0.011705431266246617
-18,-18,-0.018811284846410457,0.0059201217992639705,4,-0.030414723572967838,-0.007207846119853074,-0.035700857374808506,-0.0019217123180124106
-17,-17,-0.03255390315877828,0.005460253439063894,4,-0.043255999899343506,-0.021851806418213045,-0.04813151281099355,-0.016976293506563003
-16,-16,-0.013955019299193084,0.005430301576966196,4,-0.02459841039004683,-0.0033116282083393393,-0.029447178995408718,0.0015371403970225479
-15,-15,-0.02753084647484646,0.005503739878534599,4,-0.038318176636774275,-0.016743516312918642,-0.04323251900927027,-0.011829173940422648
-14,-14,-0.005711868154555711,0.005854047526059356,4,-0.017185801305632048,0.005762064996520626,-0.02241293675222563,0.01098920044311421
0,0,-0.01170931367073162,0.008519533606861954,4,-0.02840759954018105,0.004988972198717809,-0.036014773193390276,0.012596145851927037
1,1,0.015790437135607193,0.007065393336687355,4,0.0019422661956999786,0.029638608075514408,-0.004366491597932957,0.035947365869147346
2,2,0.012758216312731238,0.006287730691525179,4,0.0004342641573418862,0.02508216846812059,-0.005180111166739209,0.030696543792201686
3,3,0.013191626832506693,0.006362872585724034,4,0.0007203965644875868,0.0256628571005258,-0.004961073681003451,0.03134432734601684
4,4,0.003391308445285425,0.0059969669461889105,4,-0.008362746769244839,0.01514536365981569,-0.013717496343267393,0.020500113233838244
5,5,0.018656250780168006,0.00670244684567841,4,0.0055194549626383215,0.03179304659769769,-0.0004652244117600013,0.03777772597209601
6,6,0.001557822441612763,0.006347939276501785,4,-0.010884138540330737,0.013999783423556261,-0.01655227469011738,0.019667919573342907
7,7,-0.006943094514479493,0.006178768183986953,4,-0.01905348015509392,0.005167291126134934,-0.0245705618062133,0.01068437277725431
8,8,0.014136125149641488,0.0056700455577971725,4,0.0030228358563590303,0.025249414442923945,-0.0020400024596996923,0.030312252758982666
9,9,-0.01017402537020014,0.005606750941597945,4,-0.02116325721573211,0.0008152064753318335,-0.026169579159069097,0.0058215284186688195
10,10,0.024718993985000784,0.006078332078857787,4,0.012805463110439522,0.036632524859562046,0.0073780618254089825,0.042059926144592585
12,12,0.03729959849343163,0.010481757176536781,3,0.01675535442741954,0.05784384255944372,0.007396092440535129,0.06720310454632814
13,13,0.028890695114962225,0.00991280898010803,3,0.009461589513950486,0.048319800715973964,0.0006103468541367139,0.05717104337578774
14,14,0.03970958035307329,0.00978356598977421,3,0.020533791013115837,0.05888536969303074,0.011797950664778071,0.0676212100413685
15,15,0.02415442255699943,0.009782771388552308,2,0.00498019063543691,0.04332865447856195,-0.00375494020581291,0.052063785319811776
16,16,0.017986896218127907,0.008956390975216172,2,0.00043236990670421013,0.0355414225295516,-0.007564877900338725,0.04353867033659454
17,17,0.03677152602103497,0.009962410381102708,2,0.017245201674073663,0.05629785036799628,0.008349669445344397,0.06519338259672555
18,18,0.020807553134410434,0.01046513881199633,2,0.0002958810628976259,0.04131922520592324,-0.009048542226151292,0.05066364849497216
19,19,0.04129733548024815,0.010458774269926531,2,0.02079813791119215,0.06179653304930415,0.011459397583087137,0.07113527337740916
20,20,0.02174672573404798,0.010431770935238662,2,0.0013004547009802005,0.042192996767115756,-0.00801417408937339,0.05150762555746935
21,21,0.01868151534842421,0.01081230395208906,1,-0.0025106003976703463,0.03987363109451876,-0.01216501078564907,0.04952804148249749
22,22,0.034144845575653386,0.01083597317773521,1,0.012906338147292373,0.055383353004014396,0.0032307932796536085,0.06505889787165317
24,24,0.021561412182587246,0.014178304496290027,1,-0.0062280646301412085,0.0493508889953157,-0.018888009339377808,0.0620108337045523
25,25,0.035502446861287076,0.01320883987987488,1,0.009613120696732314,0.06139177302584184,-0.0021811797145849868,0.07318607343715913
