g,t,b,e,att,k,n_g,n_g_valid,n_c,t_label,cohort
152,82,134,-70,0.01191427691763896,-1,1,1,101,2023-07-29,C4
152,83,135,-69,0.003425591867097899,-1,1,1,101,2023-08-05,C4
152,84,136,-68,-0.009783560094912748,-1,1,1,101,2023-08-12,C4
152,85,137,-67,0.014513016819534798,-1,1,1,101,2023-08-19,C4
152,86,138,-66,0.008836382359064551,-1,1,1,101,2023-08-26,C4
152,87,139,-65,-0.002714174727490984,-1,1,1,101,2023-09-02,C4
152,88,140,-64,-0.023274256937563964,-1,1,1,101,2023-09-09,C4
152,92,144,-60,-0.0028363029849275342,-1,1,1,101,2023-10-07,C4
152,93,145,-59,-0.03490723811793414,-1,1,1,101,2023-10-14,C4
152,94,146,-58,-0.025655495343534687,-1,1,1,101,2023-10-21,C4
152,95,147,-57,-0.005973748724856332,-1,1,1,101,2023-10-28,C4
152,96,148,-56,-0.003958905399473876,-1,1,1,101,2023-11-04,C4
152,97,149,-55,0.00687329650175271,-1,1,1,101,2023-11-11,C4
152,98,150,-54,-0.024480534476404706,-1,1,1,101,2023-11-18,C4
152,99,151,-53,-0.062385192072146906,-1,1,1,101,2023-11-25,C4
152,152,100,0,0.029682081821794503,1,1,1,101,2024-11-30,C4
152,153,101,1,0.029111659967496963,1,1,1,101,2024-12-07,C4
152,154,102,2,-0.0016377397629665086,1,1,1,101,2024-12-14,C4
152,155,103,3,0.06554667791843931,1,1,1,101,2024-12-21,C4
152,156,104,4,-0.03434139783211837,1,1,1,101,2024-12-28,C4
152,157,105,5,0.012245896644367836,1,1,1,101,2025-01-04,C4
152,158,106,6,0.0254095736357091,1,1,1,101,2025-01-11,C4
152,159,107,7,-0.013649966570506246,1,1,1,101,2025-01-18,C4
152,163,111,11,0.006344264155443698,1,1,1,101,2025-02-15,C4
152,164,112,12,0.02648778986618173,1,1,1,101,2025-02-22,C4
152,165,113,13,0.006951285151284695,1,1,1,101,2025-03-01,C4
152,166,114,14,0.005405980635647751,1,1,1,101,2025-03-08,C4
152,167,115,15,0.010529978679465207,1,1,1,101,2025-03-15,C4
152,168,116,16,0.005149223109181859,1,1,1,101,2025-03-22,C4
152,169,117,17,-0.0037079869723562475,1,1,1,101,2025-03-29,C4
152,170,118,18,-0.009472754849528127,1,1,1,101,2025-04-05,C4
152,171,119,19,0.01164760320608093,1,1,1,101,2025-04-12,C4
152,172,120,20,-0.00368638369346124,1,1,1,101,2025-04-19,C4
152,173,121,21,-0.044128040033928714,1,1,1,101,2025-04-26,C4
152,174,122,22,-0.06514306721783013,1,1,1,101,2025-05-03,C4
152,175,123,23,-0.04714432606095338,1,1,1,101,2025-05-10,C4
152,176,124,24,-0.06304062477065507,1,1,1,101,2025-05-17,C4
152,177,125,25,-0.06823930607476283,1,1,1,101,2025-05-24,C4
152,178,126,26,-0.08058246508789277,1,1,1,101,2025-05-31,C4
152,179,127,27,-0.11667776124057802,1,1,1,101,2025-06-07,C4
152,180,128,28,-0.09910086038174429,1,1,1,101,2025-06-14,C4
152,181,129,29,-0.1279794558064076,1,1,1,101,2025-06-21,C4
152,182,130,30,-0.15397572241562607,1,1,1,101,2025-06-28,C4
152,183,131,31,-0.14266192457438562,1,1,1,101,2025-07-05,C4
152,184,132,32,-0.15596103551335164,1,1,1,101,2025-07-12,C4
152,185,133,33,-0.1539213721918532,1,1,1,101,2025-07-19,C4
152,186,134,34,-0.1284364889145712,1,1,1,101,2025-07-26,C4
152,187,135,35,-0.17057258453067917,1,1,1,101,2025-08-02,C4
152,188,136,36,-0.14796888072716363,1,1,1,101,2025-08-09,C4
152,189,137,37,-0.17871385841740386,1,1,1,101,2025-08-16,C4
152,190,138,38,-0.1566652849062861,1,1,1,101,2025-08-23,C4
152,191,139,39,-0.18463599666875755,1,1,1,101,2025-08-30,C4
