switchers_per_day,subway_share_of_switch_trips,implied_extra_boardings_day,c1_base_boardings_day,implied_effect,est_year1,lo_year1,hi_year1,inside_ci
20000.0,0.5,20000.0,4827241.802197802,0.004143152719404727,0.0013426854552103,-0.0172128960310104,0.019898266941431,True
20000.0,1.0,40000.0,4827241.802197802,0.008286305438809455,0.0013426854552103,-0.0172128960310104,0.019898266941431,True
