g,t,b,e,att,n_g,n_g_valid,n_c,t_label,cohort
55,117,54,62,-0.020776080089129456,283,283,111,2025-04-05,C1
55,118,54,63,-0.03384324514677084,283,283,111,2025-04-12,C1
55,119,54,64,-0.04909577924431971,283,283,111,2025-04-19,C1
55,120,54,65,-0.06585956737011212,283,283,111,2025-04-26,C1
55,121,54,66,-0.09514022699908897,283,283,111,2025-05-03,C1
55,122,54,67,-0.04005709053633183,283,283,111,2025-05-10,C1
55,123,54,68,-0.04621690031127956,283,283,111,2025-05-17,C1
55,124,54,69,-0.04293051891864,283,283,111,2025-05-24,C1
55,125,54,70,-0.08613022532615006,283,283,111,2025-05-31,C1
55,126,54,71,-0.049741090646689176,283,283,111,2025-06-07,C1
55,127,54,72,-0.021387467130466326,283,283,111,2025-06-14,C1
55,128,54,73,-0.024144223566235995,283,283,111,2025-06-21,C1
55,129,54,74,-0.01887459634001397,283,283,111,2025-06-28,C1
55,130,54,75,-0.010088884931532677,283,283,111,2025-07-05,C1
55,131,54,76,-0.0004185442634803971,283,283,111,2025-07-12,C1
55,132,54,77,-0.003709452376219391,283,283,111,2025-07-19,C1
55,133,54,78,0.00616608327984129,283,283,111,2025-07-26,C1
55,134,54,79,-0.003545736971890475,283,283,111,2025-08-02,C1
55,135,54,80,-0.013757385710481011,283,283,111,2025-08-09,C1
55,136,54,81,-0.012648574718905778,283,283,111,2025-08-16,C1
55,137,54,82,-0.014389877900574388,283,283,111,2025-08-23,C1
55,138,54,83,-0.025432259475110575,283,283,111,2025-08-30,C1
55,139,54,84,-0.028124681899081044,283,283,111,2025-09-06,C1
55,140,54,85,-0.017850275822123784,283,283,111,2025-09-13,C1
55,141,54,86,-0.027215626624463057,283,283,111,2025-09-20,C1
55,144,54,89,-0.030189347128434393,283,283,111,2025-10-11,C1
55,145,54,90,-0.0336812502448362,283,283,111,2025-10-18,C1
55,146,54,91,-0.0298859306382106,283,283,111,2025-10-25,C1
55,147,54,92,-0.02474012872510678,283,283,111,2025-11-01,C1
55,148,54,93,-0.028236239647506323,283,283,111,2025-11-08,C1
55,149,54,94,-0.01028492339001183,283,283,111,2025-11-15,C1
55,150,54,95,-0.01114468959393855,283,283,111,2025-11-22,C1
55,151,54,96,-0.00717466296582403,283,283,111,2025-11-29,C1
55,152,54,97,-0.01040897411224001,283,283,111,2025-12-06,C1
55,153,54,98,-0.0007269450475032302,283,283,111,2025-12-13,C1
55,154,54,99,0.0012144829637304316,283,283,111,2025-12-20,C1
55,155,54,100,-0.009461546446692108,283,283,111,2025-12-27,C1
55,156,54,101,0.017255574963657525,283,283,111,2026-01-03,C1
55,157,54,102,0.09510502182384896,283,283,111,2026-01-10,C1
55,158,54,103,0.03533269887533763,283,283,111,2026-01-17,C1
55,159,54,104,0.0362175384779113,283,283,111,2026-01-24,C1
55,160,54,105,0.030543876965593138,283,283,111,2026-01-31,C1
55,161,54,106,0.03202613708886761,283,283,111,2026-02-07,C1
55,163,54,108,0.007244346574896407,283,283,111,2026-02-21,C1
55,164,54,109,-0.03874211110917444,283,283,111,2026-02-28,C1
55,165,54,110,-0.031771846348498195,283,283,111,2026-03-07,C1
55,166,54,111,-0.028909433907163634,283,283,111,2026-03-14,C1
55,167,54,112,-0.034482889397001476,283,283,111,2026-03-21,C1
55,168,54,113,-0.02638775134806684,283,283,111,2026-03-28,C1
55,169,54,114,-0.019814450447840554,283,283,111,2026-04-04,C1
